rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/525/GCA_000010525.1_ASM1052v1	azorhizobium_caulinodans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/604/625/GCA_011604625.1_ASM1160462v1	bradyrhizobium_diazoefficiens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/737/515/GCA_000737515.1_ASM73751v1	hymenobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/969/265/GCA_001969265.1_ASM196926v1	arthrobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/984/035/GCA_001984035.1_ASM198403v1	sphingopyxis_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/695/095/GCA_000695095.2_ASM69509v2	gemmatimonas_phototrophica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/974/425/GCA_000974425.1_ASM97442v1	spirosoma_radiotolerans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/577/755/GCA_001577755.1_ASM157775v1	rufibacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/078/055/GCA_001078055.1_ASM107805v1	rufibacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/938/205/GCA_009938205.1_ASM993820v1	vibrio_panuliri
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/269/425/GCA_003269425.1_ASM326942v1	flagellimonas_maritima
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/475/GCA_000828475.1_ASM82847v1	methyloceanibacter_caenitepidi
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/523/745/GCA_001523745.2_ASM152374v2	burkholderia_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/522/635/GCA_001522635.2_ASM152263v2	burkholderia_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/280/305/GCA_001280305.1_ASM128030v1	hymenobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/801/315/GCA_000801315.1_ASM80131v1	hymenobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/956/985/GCA_001956985.1_ASM195698v1	paludisphaera_borealis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/352/065/GCA_003352065.1_ASM335206v1	sulfitobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/352/085/GCA_003352085.1_ASM335208v1	sulfitobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/352/105/GCA_003352105.1_ASM335210v1	sulfitobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/854/285/GCA_001854285.1_ASM185428v1	cupriavidus_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/614/435/GCA_003614435.1_ASM361443v1	mycobacterium_paragordonae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/328/665/GCA_004328665.1_ASM432866v1	pseudoalteromonas_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/971/605/GCA_001971605.1_ASM197160v1	sphingomonas_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/263/175/GCA_001263175.1_ASM126317v1	vulgatibacter_incomptus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/263/205/GCA_001263205.1_ASM126320v1	labilithrix_luteola
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/740/765/GCA_006740765.1_ASM674076v1	leisingera_aquaemixtae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/308/265/GCA_001308265.1_ASM130826v1	celeribacter_marinus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/496/635/GCA_000496635.1_ASM49663v1	exiguobacterium_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/473/305/GCA_000473305.1_ASM47330v1	bacteroidales_bacterium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/885/GCA_900095885.1_Daq1742	dickeya_aquatica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/222/635/GCA_002222635.1_ASM222263v1	sulfitobacter_pseudonitzschiae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/972/245/GCA_000972245.3_ASM97224v3	bacillus_filamentosus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/626/675/GCA_000626675.1_ASM62667v1	corynebacterium_glyciniphilum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/266/465/GCA_002266465.2_ASM226646v2	bradyrhizobium_symbiodeficiens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/459/165/GCA_006459165.1_ASM645916v1	bradyrhizobium_symbiodeficiens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/604/645/GCA_011604645.1_ASM1160464v1	bradyrhizobium_symbiodeficiens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/604/665/GCA_011604665.1_ASM1160466v1	bradyrhizobium_symbiodeficiens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/068/405/GCA_011068405.1_ASM1106840v1	bradyrhizobium_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/266/435/GCA_002266435.2_ASM226643v2	bradyrhizobium_amphicarpaeae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/290/395/GCA_007290395.1_ASM729039v1	bradyrhizobium_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/602/485/GCA_011602485.1_ASM1160248v1	bradyrhizobium_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/612/555/GCA_001612555.1_ASM161255v1	acinetobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/277/995/GCA_001277995.1_ASM127799v1	corynebacterium_deserti
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/355/835/GCA_002355835.1_ASM235583v1	candidatus_endomicrobium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/027/545/GCA_001027545.1_ASM102754v1	endomicrobium_proavitum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/815/GCA_000828815.1_ASM82881v1	candidatus_tachikawaea
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/589/885/GCA_003589885.1_ASM358988v1	actinomadura_amylolytica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/507/645/GCA_001507645.1_ASM150764v1	hymenobacter_sedentarius
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/504/165/GCA_002504165.1_ASM250416v1	celeribacter_manganoxidans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/508/205/GCA_000508205.1_ASM50820v1	pseudomonas_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/709/555/GCA_000709555.1_ASM70955v1	candidatus_walczuchella
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/484/535/GCA_000484535.1_ASM48453v1	gloeobacter_kilaueensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/157/895/GCA_002157895.1_ASM215789v1	oceanisphaera_profunda
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/119/725/GCA_002119725.1_ASM211972v1	bordetella_genomosp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/119/745/GCA_002119745.1_ASM211974v1	bordetella_genomosp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/119/685/GCA_002119685.1_ASM211968v1	bordetella_genomosp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/985/GCA_000830985.1_ASM83098v1	marinobacter_similis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/831/005/GCA_000831005.1_ASM83100v1	marinobacter_salarius
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/116/735/GCA_002116735.1_ASM211673v1	marinobacter_salarius
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/986/605/GCA_003986605.1_ASM398660v1	marinobacter_salarius
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/750/685/GCA_001750685.1_ASM175068v1	geosporobacter_ferrireducens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/083/985/GCA_005083985.2_ASM508398v2	cetia_pacifica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/503/895/GCA_000503895.1_ASM50389v1	hyphomicrobium_nitrativorans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/281/385/GCA_001281385.1_ASM128138v1	candidatus_thioglobus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/731/855/GCA_010731855.1_ASM1073185v1	mycolicibacterium_anyangense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/521/605/GCA_000521605.1_ASM52160v1	mannheimia_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/584/645/GCA_003584645.1_ASM358464v1	methylocaldum_marinum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/723/505/GCA_000723505.1_Mucivorans_M3_Nelson-Bomar-Fixed	mucinivorans_hirudinis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/627/155/GCA_003627155.1_ASM362715v1	streptococcus_gwangjuense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/000/605/GCA_004000605.1_ASM400060v1	glycocaulis_alkaliphilus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/547/935/GCA_001547935.1_ASM154793v1	vibrio_tritonius
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/502/895/GCA_902502895.1_F03_1.2	rhizobium_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/477/435/GCA_000477435.1_ASM47743v1	candidatus_symbiobacter
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/682/135/GCA_001682135.1_ASM168213v1	thermosipho_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/013/905/GCA_001013905.1_sleC34	streptomyces_leeuwenhoekii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/936/215/GCA_009936215.1_ASM993621v1	athalassotoga_saccharophila
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/675/325/GCA_003675325.1_ASM367532v1	streptomyces_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/632/845/GCA_001632845.1_ASM163284v1	ectothiorhodospira_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/742/785/GCA_006742785.1_ASM674278v1	nitrosomonas_stercoris
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/352/785/GCA_003352785.1_ASM335278v1	xylella_taiwanensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/940/805/GCA_000940805.1_ASM94080v1	gynuella_sunshinyii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/576/555/GCA_000576555.1_ASM57655v1	hymenobacter_swuensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/815/145/GCA_000815145.1_ASM81514v1	bacillus_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/074/055/GCA_002074055.1_ASM207405v1	frondihabitans_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/000/755/GCA_008000755.1_ASM800075v1	youhaiella_tibetensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/439/585/GCA_001439585.2_ASM143958v2	aneurinibacillus_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/430/825/GCA_001430825.1_ASM143082v1	sediminicola_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/583/875/GCA_000583875.1_ASM58387v1	chlamydia_avium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/498/835/GCA_902498835.1_assembly	chlamydia_avium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/471/025/GCA_000471025.2_ASM47102v2	chlamydia_gallinacea
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/007/725/GCA_002007725.1_ASM200772v1	chlamydia_gallinacea
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/353/065/GCA_003353065.1_ASM335306v1	candidatus_cyclonatronum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/187/845/GCA_001187845.1_ASM118784v1	octadecabacter_temperatus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/914/075/GCA_009914075.1_ASM991407v1	mixta_theicola
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/895/GCA_000828895.1_ASM82889v1	serpentinomonas_raichei
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/915/GCA_000828915.1_ASM82891v1	serpentinomonas_mccroryi
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/835/GCA_001865835.1_ASM186583v1	myroides_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/941/365/GCA_001941365.1_ASM194136v1	thermosipho_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/685/395/GCA_001685395.1_ASM168539v1	paenibacillus_yonginensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/278/905/GCA_001278905.1_ASM127890v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/280/925/GCA_001280925.1_ASM128092v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/596/075/GCA_001596075.2_ASM159607v2	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/187/935/GCA_002187935.3_ASM218793v3	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/239/895/GCA_002239895.2_ASM223989v2	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/295/GCA_002240295.1_ASM224029v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/315/GCA_002240315.1_ASM224031v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/335/GCA_002240335.1_ASM224033v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/953/295/GCA_002953295.1_ASM295329v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/020/825/GCA_003020825.1_ASM302082v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/146/635/GCA_003146635.1_ASM314663v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/146/655/GCA_003146655.1_ASM314665v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/146/685/GCA_003146685.1_ASM314668v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/181/175/GCA_003181175.1_ASM318117v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/285/165/GCA_003285165.1_ASM328516v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/443/835/GCA_003443835.1_ASM344383v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/990/375/GCA_003990375.1_ASM399037v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/632/435/GCA_008632435.1_ASM863243v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/807/175/GCA_008807175.1_ASM880717v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/002/435/GCA_009002435.1_ASM900243v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/387/795/GCA_009387795.1_ASM938779v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/498/255/GCA_009498255.1_ASM949825v1	klebsiella_quasipneumoniae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/959/325/GCA_000959325.1_ASM95932v1	burkholderia_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/975/GCA_000828975.1_ASM82897v1	burkholderiales_bacterium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/234/535/GCA_002234535.1_ASM223453v1	actinoalloteichus_hoggarensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/586/255/GCA_001586255.1_ASM158625v1	zhongshania_aliphaticivorans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/114/895/GCA_004114895.1_ASM411489v1	corynebacterium_pelargi
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/005/165/GCA_002005165.1_ASM200516v1	novibacillus_thermophilus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/743/945/GCA_000743945.1_ASM74394v1	basilea_psittacipulmonis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/307/805/GCA_001307805.2_ASM130780v2	lentibacillus_amyloliquefaciens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/363/075/GCA_009363075.1_ASM936307v1	paenibacillus_guangzhouensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/803/625/GCA_000803625.1_ASM80362v1	candidatus_saccharibacteria
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/523/235/GCA_010523235.1_ASM1052323v1	streptomyces_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/931/845/GCA_008931845.1_ASM893184v1	borrelia_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/430/865/GCA_001430865.1_ASM143086v1	nonlabens_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/854/385/GCA_001854385.1_ASM185438v1	methylobacterium_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/665/255/GCA_009665255.1_ASM966525v1	vibrio_metoecus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/665/275/GCA_009665275.1_ASM966527v1	vibrio_metoecus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/763/865/GCA_009763865.1_ASM976386v1	vibrio_metoecus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/763/905/GCA_009763905.1_ASM976390v1	vibrio_metoecus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/587/385/GCA_010587385.1_ASM1058738v1	vibrio_astriarenae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/231/165/GCA_900231165.1_HDIA1	hartmannibacter_diazotrophicus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/596/155/GCA_001596155.1_ASM159615v1	hymenobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/562/275/GCA_001562275.1_ASM156227v1	hymenobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/784/875/GCA_000784875.3_ASM78487v3	pantoea_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/955/715/GCA_001955715.1_ASM195571v1	rhodoferax_saidenbachensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/971/745/GCA_001971745.1_ASM197174v1	lacinutrix_venerupis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/951/155/GCA_001951155.1_ASM195115v1	gramella_flava
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/960/975/GCA_000960975.1_ASM96097v1	martelella_endophytica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/517/405/GCA_000517405.1_ASM51740v1	candidatus_sodalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/755/185/GCA_000755185.1_ASM75518v1	corynebacterium_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/634/265/GCA_001634265.1_ASM163426v1	anoxybacillus_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/634/305/GCA_001634305.1_ASM163430v1	anoxybacillus_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/761/465/GCA_001761465.1_ASM176146v1	flavobacterium_gilvum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/644/645/GCA_001644645.1_ASM164464v1	flavisolibacter_tropicus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/815/615/GCA_003815615.1_ASM381561v1	chryseobacterium_shandongense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/815/635/GCA_003815635.1_ASM381563v1	chryseobacterium_shandongense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/815/835/GCA_003815835.1_ASM381583v1	chryseobacterium_shandongense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/785/535/GCA_000785535.1_ASM78553v1	arthrobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/812/405/GCA_002812405.1_ASM281240v1	streptomyces_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/953/435/GCA_000953435.1_CEM1.1	candidatus_evansia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/617/465/GCA_011617465.1_ASM1161746v1	brevibacterium_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/285/265/GCA_003285265.1_ASM328526v1	paracoccus_mutanolyticus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/381/745/GCA_902381745.1_UHGG_MGYG-HGUT-01482	planococcus_massiliensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/900/365/GCA_002900365.1_ASM290036v1	escherichia_marmotae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/355/375/GCA_002355375.1_ASM235537v1	aneurinibacillus_soli
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/547/895/GCA_001547895.1_ASM154789v1	pseudomonas_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/547/915/GCA_001547915.1_ASM154791v1	pseudomonas_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/288/095/GCA_003288095.1_ASM328809v1	rhodococcus_biphenylivorans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/245/GCA_000816245.1_ASM81624v1	campylobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/757/845/GCA_000757845.1_ASM75784v1	prochlorococcus_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/757/865/GCA_000757865.1_ASM75786v1	prochlorococcus_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/718/955/GCA_001718955.1_ASM171895v1	burkholderia_stagnalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/718/335/GCA_001718335.1_ASM171833v1	burkholderia_territorii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/734/975/GCA_000734975.2_ASM73497v2	halomonas_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/044/155/GCA_011044155.1_ASM1104415v1	halovulum_dunhuangense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/973/505/GCA_000973505.1_ASM97350v1	blochmannia_endosymbiont
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/973/545/GCA_000973545.1_ASM97354v1	blochmannia_endosymbiont
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/818/095/GCA_000818095.1_ASM81809v1	jeotgalibacillus_malaysiensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/655/GCA_000828655.1_ASM82865v1	thermotoga_caldifontis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/675/GCA_000828675.1_ASM82867v1	thermotoga_profunda
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/709/435/GCA_000709435.1_ASM70943v1	candidatus_arthromitus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/117/145/GCA_002117145.1_ASM211714v1	candidatus_nucleicultrix
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/756/665/GCA_009756665.1_ASM975666v1	permianibacter_aggregans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/079/945/GCA_002079945.1_ASM207994v1	parasaccharibacter_apium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/891/125/GCA_001891125.1_ASM189112v1	leuconostoc_suionicum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/370/395/GCA_002370395.1_ASM237039v1	leuconostoc_suionicum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/850/255/GCA_002850255.1_ASM285025v1	pseudoalteromonas_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/545/095/GCA_001545095.1_ASM154509v1	erysipelothrix_larvae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/803/645/GCA_000803645.1_ASM80364v1	sphingopyxis_fribergensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/903/625/GCA_009903625.1_ASM990362v1	microbulbifer_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/356/335/GCA_002356335.1_ASM235633v1	mycobacterium_stephanolepidis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/010/485/GCA_001010485.1_ASM101048v1	dehalococcoides_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/721/495/GCA_003721495.1_ASM372149v1	streptomyces_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/354/345/GCA_004354345.1_ASM435434v1	sphingomonas_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/455/275/GCA_011455275.1_ASM1145527v1	pasteurellaceae_bacterium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/047/135/GCA_011047135.1_ASM1104713v1	microbacterium_endophyticum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/466/725/GCA_001466725.1_ASM146672v1	lacimicrobium_alkaliphilum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/741/865/GCA_001741865.1_ASM174186v1	bosea_vaviloviae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/785/555/GCA_000785555.1_ASM78555v1	planococcus_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/746/585/GCA_000746585.2_ASM74658v2	rickettsiales_bacterium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/281/505/GCA_001281505.1_ASM128150v1	lawsonella_clevelandensis
